-0.64	1.0259e+06
-0.62	1.0064e+06
-0.6	1.0238e+06
-0.58	1.0778e+06
-0.56	1.0058e+06
-0.54	1.0318e+06
-0.52	1.0166e+06
-0.5	1.0015e+06
-0.48	1.065e+06
-0.46	1.0006e+06
-0.44	1.0475e+06
-0.42	1.0425e+06
-0.4	9.6997e+05
-0.38	1.0557e+06
-0.36	9.9284e+05
-0.34	1.0358e+06
-0.32	1.0016e+06
-0.3	1.0274e+06
-0.28	9.6774e+05
-0.26	1.0074e+06
-0.24	9.9874e+05
-0.22	1.0609e+06
-0.2	9.6695e+05
-0.18	9.7016e+05
-0.16	1.0301e+06
-0.14	1.0228e+06
-0.12	9.658e+05
-0.1	9.9545e+05
-0.08	1.0604e+06
-0.06	1.0105e+06
-0.04	1.0254e+06
-0.02	1.0303e+06
0	1.1216e+06
0.02	9.4113e+05
0.04	9.6144e+05
0.06	1.0619e+06
0.08	9.1422e+05
0.1	9.1845e+05
0.12	9.5391e+05
0.14	9.5104e+05
0.16	8.6449e+05
0.18	1.0498e+06
0.2	8.9699e+05
0.22	1.0112e+06
0.24	9.8962e+05
0.26	9.4873e+05
0.28	9.6463e+05
0.3	9.7277e+05
0.32	9.4126e+05
0.34	8.7895e+05
0.36	8.3621e+05
0.38	9.7248e+05
0.4	8.903e+05
0.42	8.3053e+05
0.44	8.5583e+05
0.46	9.5567e+05
0.48	8.0319e+05
0.5	8.1899e+05
0.52	9.0152e+05
0.54	9.2723e+05
0.56	8.9487e+05
0.58	7.967e+05
0.6	8.2806e+05
0.62	8.1158e+05
0.64	9.0887e+05
0.66	7.4288e+05
0.68	8.196e+05
0.7	7.5251e+05
0.72	7.2159e+05
0.74	7.8884e+05
0.76	7.5785e+05
0.78	7.5614e+05
0.8	8.4519e+05
0.82	7.6028e+05
0.84	7.8937e+05
0.86	7.8271e+05
0.88	7.3163e+05
0.9	7.5447e+05
0.92	7.5799e+05
0.94	8.2456e+05
0.96	7.8152e+05
0.98	7.6723e+05
1	7.7895e+05
1.02	7.273e+05
1.04	7.392e+05
1.06	7.5045e+05
1.08	6.7518e+05
1.1	7.3293e+05
1.12	6.8832e+05
1.14	7.0078e+05
1.16	6.6167e+05
1.18	7.0899e+05
1.2	6.7094e+05
1.22	7.5575e+05
1.24	6.8898e+05
1.26	7.0567e+05
1.28	7.4913e+05
1.3	6.6107e+05
1.32	6.8418e+05
1.34	6.9792e+05
1.36	6.4301e+05
1.38	5.9709e+05
1.4	6.4246e+05
1.42	6.9781e+05
1.44	6.3459e+05
1.46	6.5801e+05
1.48	5.7804e+05
1.5	5.5862e+05
1.52	6.495e+05
1.54	6.2615e+05
1.56	6.6235e+05
1.58	6.138e+05
1.6	6.6946e+05
1.62	5.8098e+05
1.64	6.3287e+05
1.66	6.0055e+05
1.68	6.0398e+05
1.7	5.8102e+05
1.72	6.3023e+05
1.74	6.1739e+05
1.76	5.487e+05
1.78	6.2504e+05
1.8	5.7286e+05
1.82	5.8339e+05
1.84	5.4076e+05
1.86	5.0011e+05
1.88	5.4617e+05
1.9	6.0681e+05
1.92	5.1556e+05
1.94	5.1011e+05
1.96	5.5723e+05
1.98	4.7638e+05
2	5.617e+05
2.02	5.2064e+05
2.04	5.3657e+05
2.06	5.7303e+05
2.08	5.0069e+05
2.1	5.3124e+05
2.12	4.8224e+05
2.14	5.2286e+05
2.16	5.3761e+05
2.18	5.049e+05
2.2	4.9435e+05
2.22	5.1417e+05
2.24	4.989e+05
2.26	5.1558e+05
2.28	5.1621e+05
2.3	4.907e+05
2.32	4.5372e+05
2.34	4.4577e+05
2.36	4.9342e+05
2.38	4.8564e+05
2.4	4.397e+05
2.42	4.9224e+05
2.44	4.5526e+05
2.46	4.6425e+05
2.48	4.3947e+05
2.5	4.4423e+05
2.52	4.3176e+05
2.54	4.143e+05
2.56	3.9419e+05
2.58	4.0585e+05
2.6	4.4983e+05
2.62	4.6035e+05
2.64	4.1465e+05
2.66	4.0878e+05
2.68	4.1112e+05
2.7	4.3751e+05
2.72	4.5908e+05
2.74	3.9153e+05
2.76	4.1229e+05
2.78	3.9746e+05
2.8	3.9084e+05
2.82	3.6673e+05
2.84	4.0171e+05
2.86	3.9637e+05
2.88	4.0959e+05
2.9	4.32e+05
2.92	4.4267e+05
2.94	4.005e+05
2.96	4.251e+05
2.98	3.674e+05
3	3.7293e+05
3.02	3.741e+05
3.04	3.9556e+05
3.06	3.9404e+05
3.08	4.2097e+05
3.1	3.9967e+05
3.12	3.7575e+05
3.14	3.6425e+05
3.16	3.9603e+05
3.18	3.7075e+05
3.2	3.5691e+05
3.22	3.5291e+05
3.24	3.5762e+05
3.26	4.0784e+05
3.28	3.5497e+05
3.3	3.4585e+05
3.32	3.1045e+05
3.34	3.9144e+05
3.36	3.637e+05
3.38	3.612e+05
3.4	3.5719e+05
3.42	3.257e+05
3.44	3.1421e+05
3.46	3.4379e+05
3.48	3.1095e+05
3.5	3.0673e+05
3.52	3.5702e+05
3.54	3.0892e+05
3.56	3.2597e+05
3.58	3.3332e+05
3.6	3.4341e+05
3.62	3.6319e+05
3.64	3.4705e+05
3.66	3.3302e+05
3.68	3.248e+05
3.7	3.2529e+05
3.72	3.2957e+05
3.74	3.2481e+05
3.76	2.8196e+05
3.78	3.1403e+05
3.8	3.1358e+05
3.82	3.0115e+05
3.84	2.8736e+05
3.86	3.1774e+05
3.88	3.0066e+05
3.9	3.0978e+05
3.92	2.9682e+05
3.94	2.4873e+05
3.96	2.9486e+05
3.98	2.5614e+05
4	2.6013e+05
4.02	3.3293e+05
4.04	3.3285e+05
4.06	2.8196e+05
4.08	2.779e+05
4.1	2.6543e+05
4.12	2.75e+05
4.14	2.3575e+05
4.16	2.7252e+05
4.18	2.7929e+05
4.2	2.9973e+05
4.22	2.6402e+05
4.24	2.7273e+05
4.26	2.7789e+05
4.28	2.3521e+05
4.3	2.4876e+05
4.32	2.8848e+05
4.34	2.6878e+05
4.36	2.473e+05
4.38	2.7627e+05
4.4	2.3434e+05
4.42	2.4725e+05
4.44	2.4449e+05
4.46	2.4017e+05
4.48	2.4871e+05
4.5	2.4644e+05
4.52	2.513e+05
4.54	2.6595e+05
4.56	2.4699e+05
4.58	2.4205e+05
4.6	2.3196e+05
4.62	2.4051e+05
4.64	2.3774e+05
4.66	2.3789e+05
4.68	2.0426e+05
4.7	2.1819e+05
4.72	2.3944e+05
4.74	1.9836e+05
4.76	2.3228e+05
4.78	2.1529e+05
4.8	2.0795e+05
4.82	2.1104e+05
4.84	2.308e+05
4.86	2.0884e+05
4.88	2.5263e+05
4.9	2.1709e+05
4.92	2.147e+05
4.94	2.1963e+05
4.96	1.8813e+05
4.98	2.1689e+05
5	2.371e+05
5.02	2.2045e+05
5.04	1.9907e+05
5.06	2.1857e+05
5.08	2.3967e+05
5.1	1.958e+05
5.12	2.0669e+05
5.14	1.9676e+05
5.16	2.1859e+05
5.18	2.2015e+05
5.2	2.1797e+05
5.22	1.8156e+05
5.24	1.9817e+05
5.26	1.7186e+05
5.28	1.8591e+05
5.3	2.2055e+05
5.32	1.8242e+05
5.34	1.6365e+05
5.36	2.1892e+05
5.38	2.1883e+05
5.4	1.7874e+05
5.42	2.2331e+05
5.44	1.7593e+05
5.46	1.6832e+05
5.48	1.8855e+05
5.5	1.745e+05
5.52	1.754e+05
5.54	1.6916e+05
5.56	1.7386e+05
5.58	1.9379e+05
5.6	1.6846e+05
5.62	1.9628e+05
5.64	1.5687e+05
5.66	1.6304e+05
5.68	1.5886e+05
5.7	1.994e+05
5.72	1.43e+05
5.74	2.0305e+05
5.76	1.8595e+05
5.78	1.7347e+05
5.8	1.6503e+05
5.82	1.9984e+05
5.84	1.846e+05
5.86	1.7879e+05
5.88	1.7607e+05
5.9	1.6052e+05
5.92	1.685e+05
5.94	1.9257e+05
5.96	1.879e+05
5.98	1.8664e+05
6	1.8307e+05
6.02	1.9379e+05
6.04	1.6562e+05
6.06	1.6521e+05
6.08	1.7027e+05
6.1	1.5519e+05
6.12	1.3019e+05
6.14	1.6374e+05
6.16	1.6616e+05
6.18	1.2836e+05
6.2	1.2368e+05
6.22	1.4262e+05
6.24	1.4969e+05
6.26	1.5408e+05
6.28	1.7331e+05
6.3	1.5607e+05
6.32	1.5072e+05
6.34	1.8143e+05
6.36	1.3065e+05
6.38	1.5142e+05
6.4	1.6769e+05
6.42	1.5012e+05
6.44	1.4796e+05
6.46	1.2112e+05
6.48	1.3659e+05
6.5	1.6265e+05
6.52	1.3577e+05
6.54	1.366e+05
6.56	1.5426e+05
6.58	1.3338e+05
6.6	1.7145e+05
6.62	1.1199e+05
6.64	1.6186e+05
6.66	1.242e+05
6.68	1.4603e+05
6.7	1.4062e+05
6.72	1.4381e+05
6.74	1.0911e+05
6.76	1.2199e+05
6.78	1.4197e+05
6.8	1.3333e+05
6.82	1.4739e+05
6.84	1.24e+05
6.86	99827
6.88	1.4005e+05
6.9	1.1809e+05
6.92	1.5474e+05
6.94	1.0497e+05
6.96	1.0994e+05
6.98	1.4727e+05
7	1.5282e+05
7.02	1.2902e+05
7.04	1.343e+05
7.06	1.0826e+05
7.08	1.3847e+05
7.1	1.096e+05
7.12	1.1751e+05
7.14	1.2525e+05
7.16	1.3612e+05
7.18	1.123e+05
7.2	92185
7.22	1.0964e+05
7.24	98630
7.26	83587
7.28	1.2554e+05
7.3	1.1997e+05
7.32	1.1545e+05
7.34	1.0037e+05
7.36	1.128e+05
7.38	92060
7.4	1.2302e+05
7.42	98522
7.44	97078
7.46	1.0594e+05
7.48	1.0532e+05
7.5	1.351e+05
7.52	1.1667e+05
7.54	1.0339e+05
7.56	1.2642e+05
7.58	84315
7.6	1.1764e+05
7.62	84232
7.64	87475
7.66	1.0621e+05
7.68	92047
7.7	1.1128e+05
7.72	1.0036e+05
7.74	1.2802e+05
7.76	89207
7.78	84394
7.8	1.2191e+05
7.82	98712
7.84	89135
7.86	87964
7.88	1.0104e+05
7.9	82056
7.92	1.0899e+05
7.94	1.0222e+05
7.96	90309
7.98	80037
8	70369
8.02	92705
8.04	1.1663e+05
8.06	91987
8.08	91346
8.1	80558
8.12	89955
8.14	1.1773e+05
8.16	94730
8.18	1.0993e+05
8.2	77507
8.22	1.0049e+05
8.24	83945
8.26	76577
8.28	75275
8.3	1.1364e+05
8.32	1.0706e+05
8.34	1.1121e+05
8.36	74192
8.38	65086
8.4	96494
8.42	63650
8.44	71683
8.46	1.0847e+05
8.48	73328
8.5	77840
8.52	58572
8.54	1.0302e+05
8.56	86781
8.58	64636
8.6	83996
8.62	61247
8.64	71012
8.66	84066
8.68	1.0018e+05
8.7	86862
8.72	62726
8.74	79963
8.76	65887
8.78	88723
8.8	84936
8.82	82955
8.84	85079
8.86	65663
8.88	99398
8.9	54978
8.92	56104
8.94	87063
8.96	71531
8.98	99399
9	62962
9.02	77701
9.04	50624
9.06	90978
9.08	54536
9.1	57016
9.12	54819
9.14	51057
9.16	62810
9.18	1.0125e+05
9.2	61367
9.22	72761
9.24	59827
9.26	79063
9.28	83761
9.3	73201
9.32	89030
9.34	91514
9.36	91405
9.38	52124
9.4	70502
9.42	84929
9.44	69532
9.46	77276
9.48	93779
9.5	59037
9.52	49481
9.54	63799
9.56	75101
9.58	57430
9.6	89476
9.62	69169
9.64	76178
9.66	68387
9.68	75546
9.7	48962
9.72	80622
9.74	48111
9.76	72268
9.78	85746
9.8	73883
9.82	60220
9.84	71201
9.86	86281
9.88	81604
9.9	49131
9.92	55624
9.94	63464
9.96	64916
9.98	61809
10	42184
10.02	73953
10.04	67799
10.06	77508
10.08	72823
10.1	64592
10.12	58621
10.14	55015
10.16	71143
10.18	36974
10.2	47559
10.22	73991
10.24	49251
10.26	37470
10.28	53597
10.3	61582
10.32	71713
10.34	80787
10.36	62800
10.38	34751
10.4	30967
10.42	50742
10.44	74467
10.46	61458
10.48	70148
10.5	63022
10.52	63897
10.54	33619
10.56	68488
10.58	51269
10.6	60824
10.62	33457
10.64	71669
10.66	79490
10.68	34177
10.7	57526
10.72	77778
10.74	38988
10.76	39184
10.78	41887
10.8	47308
10.82	42953
10.84	74626
10.86	44574
10.88	64635
10.9	29806
10.92	71396
10.94	67827
10.96	41351
10.98	57541
11	74592
11.02	70234
11.04	37262
11.06	37094
11.08	63343
11.1	73904
11.12	50439
11.14	56680
11.16	66054
11.18	49204
11.2	25630
11.22	71793
11.24	52703
11.26	23259
11.28	69674
11.3	59645
11.32	54436
11.34	35643
11.36	25173
11.38	69868
11.4	60973
11.42	30637
11.44	32789
11.46	46998
11.48	40783
11.5	38147
11.52	64725
11.54	50286
11.56	24802
11.58	46647
11.6	38436
11.62	31934
11.64	54359
11.66	54538
11.68	21557
11.7	64704
11.72	30553
11.74	67115
11.76	23022
11.78	50965
11.8	51031
11.82	19070
11.84	43341
11.86	55121
11.88	27913
11.9	47636
11.92	19273
11.94	49020
11.96	24901
11.98	57650
12	65210
12.02	51624
12.04	27061
12.06	58020
12.08	62899
12.1	26174
12.12	41789
12.14	46835
12.16	36115
12.18	55519
12.2	53742
12.22	39521
12.24	27791
12.26	47727
12.28	46153
12.3	46672
12.32	18812
12.34	27731
12.36	46359
12.38	25943
12.4	54304
12.42	42324
12.44	23125
12.46	28105
12.48	63698
12.5	17806
12.52	33725
12.54	18200
12.56	44353
12.58	60767
12.6	61627
12.62	23532
12.64	47835
12.66	59982
12.68	31111
12.7	37192
12.72	21728
12.74	19155
12.76	52324
12.78	48702
12.8	38562
12.82	63182
12.84	28631
12.86	46204
12.88	26766
12.9	43626
12.92	28996
12.94	20557
12.96	31552
12.98	43914
13	43244
13.02	24902
13.04	59218
13.06	45804
13.08	15670
13.1	63285
13.12	62407
13.14	55376
13.16	18692
13.18	40903
13.2	50974
13.22	49297
13.24	30950
13.26	34000
13.28	27523
13.3	37952
13.32	48678
13.34	19409
13.36	43205
13.38	45835
13.4	29874
13.42	43530
13.44	36674
13.46	46065
13.48	33628
13.5	39613
13.52	30395
13.54	14997
13.56	61358
13.58	42914
13.6	29042
13.62	51909
13.64	36071
13.66	27208
13.68	53685
13.7	49303
13.72	46436
13.74	31554
13.76	39394
13.78	55700
13.8	25796
13.82	41208
13.84	55217
13.86	57556
13.88	54437
13.9	25862
13.92	36398
13.94	23365
13.96	52042
13.98	39723
14	51851
14.02	30119
14.04	43381
14.06	32026
14.08	17358
14.1	37467
14.12	45887
14.14	21812
14.16	12184
14.18	21701
14.2	12020
14.22	42929
14.24	52667
14.26	10992
14.28	48433
14.3	58172
14.32	52515
14.34	57078
14.36	22866
14.38	23311
14.4	37387
14.42	43966
14.44	34539
14.46	25618
14.48	23752
14.5	48553
14.52	57217
14.54	26094
14.56	16251
14.58	45382
14.6	19776
14.62	11404
14.64	48169
14.66	49688
14.68	32315
14.7	36140
14.72	23159
14.74	34929
14.76	52747
14.78	31345
14.8	51619
14.82	10639
14.84	42403
14.86	37912
14.88	50280
14.9	46770
14.92	19882
14.94	41307
14.96	42128
14.98	12977
15	17477
15.02	27092
15.04	51493
15.06	46370
15.08	41890
15.1	28070
15.12	11144
15.14	16583
15.16	37795
15.18	36030
15.2	21422
15.22	18985
15.24	42679
15.26	38183
15.28	10759
15.3	42594
15.32	37225
15.34	35685
15.36	45351
15.38	23924
15.4	7050.8
15.42	52014
15.44	52719
15.46	27192
15.48	47362
15.5	30282
15.52	10331
15.54	24126
15.56	18070
15.58	9333.2
15.6	40255
15.62	39539
15.64	7095.8
15.66	23506
15.68	53572
15.7	17989
15.72	11214
15.74	30445
15.76	8738
15.78	15149
15.8	44878
15.82	50967
15.84	52877
15.86	38217
15.88	38479
15.9	45664
15.92	40023
15.94	41485
15.96	29679
15.98	39438
16	7591.8
16.02	46612
16.04	29055
16.06	31701
16.08	33809
16.1	21211
16.12	36128
16.14	32000
16.16	37508
16.18	18389
16.2	54573
16.22	11963
16.24	11574
16.26	29260
16.28	52652
16.3	11827
16.32	9046
16.34	54001
16.36	53563
16.38	13548
16.4	5212.5
16.42	20975
16.44	13096
16.46	27204
16.48	7803.3
16.5	54513
16.52	30852
16.54	29544
16.56	49616
16.58	45086
16.6	18024
16.62	52390
16.64	38295
16.66	45469
16.68	48721
16.7	10625
16.72	49257
16.74	43638
16.76	37681
16.78	12705
16.8	51749
16.82	16622
16.84	36676
16.86	17819
16.88	29212
16.9	45341
16.92	50910
16.94	12234
16.96	29424
16.98	54609
17	35487
17.02	26600
17.04	21712
17.06	18341
17.08	7348.8
17.1	43730
17.12	29430
17.14	49287
17.16	40924
17.18	38645
17.2	10868
17.22	18810
17.24	35607
17.26	49822
17.28	24914
17.3	24040
17.32	45698
17.34	9916.2
17.36	22102
17.38	24191
17.4	30586
17.42	53558
17.44	33162
17.46	53984
17.48	33244
17.5	50210
17.52	15918
17.54	35622
17.56	9997.5
17.58	16243
17.6	16526
17.62	11964
17.64	39036
17.66	49084
17.68	20465
17.7	7747.8
17.72	33688
17.74	9450.2
17.76	29136
17.78	7484.3
17.8	44568
17.82	52750
17.84	21958
17.86	30015
17.88	29717
17.9	15030
17.92	49299
17.94	14539
17.96	22482
17.98	41562
18	35275
18.02	43621
18.04	29014
18.06	6741.8
18.08	23379
18.1	19116
18.12	47961
18.14	22917
18.16	38683
18.18	6182.5
18.2	7649.4
18.22	9226
18.24	52698
18.26	24918
18.28	37791
18.3	30292
18.32	15163
18.34	8717
18.36	43375
18.38	42763
18.4	9333.5
18.42	17598
18.44	30888
18.46	14165
18.48	40013
18.5	6160.5
18.52	33641
18.54	24340
18.56	37025
18.58	46916
18.6	52829
18.62	9406.7
18.64	34744
18.66	50941
18.68	43599
18.7	47466
18.72	23291
18.74	21313
18.76	30164
18.78	32406
18.8	48447
18.82	18424
18.84	18097
18.86	33077
18.88	41036
18.9	13505
18.92	25282
18.94	45330
18.96	33616
18.98	26826
19	17411
19.02	11806
19.04	10626
19.06	32266
19.08	4441.7
19.1	27175
19.12	5376
19.14	12501
19.16	31962
19.18	18927
19.2	3220.7
19.22	13439
19.24	31672
19.26	30387
19.28	41308
19.3	47250
19.32	26676
19.34	50359
19.36	39842
19.38	35574
19.4	43127
19.42	19786
19.44	22535
19.46	19838
19.48	30015
19.5	7865.5
19.52	43824
19.54	10800
19.56	6962.4
19.58	30453
19.6	26431
19.62	6811.1
19.64	47166
19.66	8838.3
19.68	26724
19.7	11432
19.72	37004
19.74	39548
19.76	36346
19.78	24519
19.8	23077
19.82	47126
19.84	29742
19.86	31541
19.88	26941
19.9	19523
19.92	39088
19.94	44856
19.96	7073.6
19.98	33610
20	40485
20.02	26786
20.04	24785
20.06	14467
20.08	45033
20.1	8812.7
20.12	52297
20.14	28332
20.16	36366
20.18	30825
20.2	17592
20.22	23900
20.24	3492.1
20.26	41590
20.28	15878
20.3	20777
20.32	15910
20.34	44064
20.36	4705.8
20.38	31027
20.4	24024
20.42	25826
20.44	8773.2
20.46	13626
20.48	9886.6
20.5	22040
20.52	44598
20.54	5314.8
20.56	25211
20.58	3421.8
20.6	6629.2
20.62	7835
20.64	18431
20.66	13760
20.68	43552
20.7	42136
20.72	51429
20.74	32163
20.76	41927
20.78	38766
20.8	40697
20.82	28131
20.84	22659
20.86	35037
20.88	13615
20.9	44229
20.92	11251
20.94	41889
20.96	29008
20.98	48865
21	33230
21.02	41860
21.04	50748
21.06	8263.5
21.08	48561
21.1	8635.8
21.12	2389.2
21.14	12524
21.16	46259
21.18	36646
21.2	39268
21.22	12613
21.24	42593
21.26	46619
21.28	2068.2
21.3	7779
21.32	19880
21.34	46405
21.36	36413
21.38	11233
21.4	15882
21.42	44897
21.44	17665
21.46	39500
21.48	11716
21.5	47040
21.52	18823
21.54	32623
21.56	49223
21.58	22851
21.6	5926.8
21.62	14395
21.64	39293
21.66	41688
21.68	26221
21.7	17889
21.72	26597
21.74	21969
21.76	29053
21.78	11739
21.8	31788
21.82	3702.6
21.84	29767
21.86	48783
21.88	23682
21.9	39807
21.92	23094
21.94	30872
21.96	5782.7
21.98	10089
22	29322
22.02	7227.8
22.04	39543
22.06	46510
22.08	10408
22.1	24243
22.12	29101
22.14	8963.2
22.16	46957
22.18	44508
22.2	15885
22.22	14525
22.24	18033
22.26	38835
22.28	9100.6
22.3	37286
22.32	5456.7
22.34	44197
22.36	30998
22.38	37296
22.4	7411.3
22.42	33976
22.44	42301
22.46	5165.8
22.48	30551
22.5	13663
22.52	20558
22.54	46806
22.56	28194
22.58	48542
22.6	39734
22.62	34938
22.64	47727
22.66	17518
22.68	45316
22.7	15112
22.72	24128
22.74	29062
22.76	5116.6
22.78	16538
22.8	8341.8
22.82	8904.9
22.84	51551
22.86	31684
22.88	4592.6
22.9	49053
22.92	28077
22.94	47625
22.96	45262
22.98	24453
23	21456
23.02	26008
23.04	2494.4
23.06	1605.9
23.08	22833
23.1	34054
23.12	7485
23.14	46228
23.16	34414
23.18	23525
23.2	29536
23.22	26707
23.24	3600
23.26	50116
23.28	36975
23.3	20017
23.32	25874
23.34	47422
23.36	27276
23.38	32980
23.4	19996
23.42	36048
23.44	9545.7
23.46	12747
23.48	6476.8
23.5	19887
23.52	30854
23.54	36839
23.56	36001
23.58	49046
23.6	4472.9
23.62	24505
23.64	4013.5
23.66	11862
23.68	35511
23.7	4266.6
23.72	15287
23.74	21209
23.76	42650
23.78	28831
23.8	16049
23.82	32646
23.84	1490.4
23.86	2295.6
23.88	20113
23.9	43217
23.92	29160
23.94	1743
23.96	40129
23.98	45238
24	39246
24.02	14953
24.04	48425
24.06	3067.3
24.08	10182
24.1	16180
24.12	12562
24.14	10212
24.16	22061
24.18	7022.1
24.2	38826
24.22	17976
24.24	40404
24.26	7966.7
24.28	26591
24.3	19191
24.32	40709
24.34	35112
24.36	38348
24.38	41744
24.4	46264
24.42	20050
24.44	42292
24.46	39901
24.48	30337
24.5	25179
24.52	35736
24.54	48874
24.56	46894
24.58	41749
24.6	36863
24.62	16074
24.64	40863
24.66	12813
24.68	46426
24.7	18341
24.72	8301.9
24.74	37943
24.76	4961.1
24.78	29736
24.8	31558
24.82	8747.1
24.84	30211
24.86	50820
24.88	7047.7
24.9	3594.2
24.92	2054.3
24.94	16667
24.96	31583
24.98	48972
25	13408
25.02	29995
25.04	25959
25.06	25700
25.08	9112.4
